y,x
4.85397,12.796042
0.01,0.06
0.01,0.06
0.05,0.075
0.01,0.06
0.003,0.069
0.02,0.04
0.08,0.28
0.05,0.85
0.005,0.025
0.27,0.5
0.05,0.1
0.01,0.04
0.05,0.04
0.04,0.06
0.015,0.09
0.08,0.25
0.2,0.2
0.05,0.15
0.1,0.125
0.28,0.41
0.085,0.1
0.02,0.7
0.07,1.23
0.24,0.67
0.09,0.22
0.2,0.35
0.04,0.02
0.005,0.225
0.01,0.27
0.16,0.55
1.46,3.91
1.34,2.25
0.0085,0.035
8.376911,8.958185
31.151077,34.453384
0.04,0.04
18.58168,27.179085
77.368935,106.667366
64.018372,63.006886
10.48,38.608456
7.243976,15.960908
31.312946,37.792744
72.682991,79.311249
0.02,0.04
0.21,0.18
23.052502,26.923229
45.670399,42.462536
34.656868,40.345318
0.04,0.04
0.03,0.75
0.99,0.73
5.62,4.438945
81.582024,98.351562
0.12,0.13
49.077137,56.098202
30.708014,40.453522
14.830651,19.307215
35.763477,32.521927
0.025,0.11
43.108562,46.190472
1.4,20
0.12,0.05
21.370598,16.58099
30.84144,46.513165
0.009,0.0015
0.02,0.07
1e-04,1e-04
17.879999,24.274164
12.283729,13.161827
0.26,0.7
0.785129,2.277636
19.559999,19.790001
34.779999,53.630001
0.91,4.67
15.72,26.17
17.709999,69.760002
12.470588,22.148491
9.03,44.140705
38.631298,45.849876
0.09,0.11
6.95,25.030001
3.526075,2.272547
2.978978,5.446723
19.75,54.48
0.15,0.23
0.3,0.5
7.800004,71.850037
2.05,7.61
1.15,4.05
20,15.59
0.25,0.7
3.2,5.917223
5.08,7.5
12.99,26.25
18.050987,21.565399
40.618908,61.336102
21.690001,27.42
7.33,11.13
2.951406,4.764881
2.225672,4.662371
42.349709,72.400215
28.370001,50.982861
3.37,5.74
19.540628,19.391684
0.33,4
0.22,0.72
6.261312,9.687477
4.750152,9.281827
1.09,1.8
0.14,0.38
2.628968,3.974989
1.42,1.79
11.62,13.726368
75.341286,75.87262
64.510002,83.080002
0.06,0.3
10.343222,12.701344
28.710907,39.868031
19.940001,28.75
2.61219,2.957026
15.689839,23.664362
10.74,9.36
1e-04,0.0029
0.009,0.0041
0.89,2.85
49.434143,45.942696
7.69,11.75
17.183216,49.121017
14.66941,15.243226
0.05,0.0525
1.84,14.133425
17.214712,17.708733
0.11,0.28
0.9,9.11
5.150926,4.851885
33.817902,30.967894
12.054726,15.519608
5.579619,6.764419
13.269171,27.437849
65.560799,57.860603
27.877939,22.197168
62.150002,27.99
23.114624,95.760216
25.125969,37.126411
25.400484,23.382324
52.152702,39.096386
39.546295,37.046139
30.990786,19.875561
25.605915,13.76959
43.640343,39.696911
22.303919,17.370274
74.736038,43.502903
40.380352,41.039246
17.531895,18.731815
32.206039,29.122187
26.36623,20.789125
38.704041,25.814024
31.125639,33.151672
2.15,5.11
67.297546,48.248081
23.080359,32.911129
46.695152,31.950804
47.16082,32.258865
30.082567,18.874594
29.347931,39.484131
34.426918,28.283525
32.232048,40.857952
14.020976,27.10268
51.448959,47.877728
27.607136,29.108442
48.09425,35.978222
9.135645,4.111342
19.649643,26.30356
31.516102,27.81175
0.01,0.209998
44.19334,19.454123
59.508217,57.924561
50.31628,39.991024
43.51236,40.380722
32.81591,38.367081
30.329021,33.481068
12.17224,9.503672
50.73365,36.043545
54.649082,50.734119
43.149857,29.765764
35.287621,35.584965
44.355568,57.559219
17.273813,10.897687
24.524477,12.407445
1.1,0.53
41.362583,62.590668
24.309193,23.686844
20.318733,20.905849
36.747807,33.232456
18.243765,20.52717
29.67997,22.631227
19.694778,17.468861
0.0025,0.0017
45.010666,38.042599
35.860001,68.690002
45.722153,33.610546
1e-04,0.004
20.947672,23.309656
7.08,3.73
21.552227,14.928305
28.659975,19.308769
76.756645,52.696815
8.42,15.45
34.97567,21.565941
35.712482,25.250099
89.789749,43.32373
17.058561,20.332939
57.085129,32.64402
40.859039,25.131084
38.381905,37.598938
0.28,0.42
3.36,14.44
0.1,0.1
2.22,5.22
1.69,4.98
0.4,1.93
4.54,14.92
3.2,4.37
0.53,1.21
2.052151,3.378193
0.17,0.83
9.68,7.65
0.19,0.25
0.46,0.94
9.037352,11.801423
0.14,1.37
0.021,0.002
0.015,0.065
8.47,8.88
6.45,8.43
15.94982,26.863054
12.093463,25.363213
0.93,3.744568
0.3,0.3
0.2,0.02
44.067032,58.74197
0.03,0.02
1.81,2.56
0.056,0.042
0.28,0.2
1e-05,0.0069
0.0124,0.0061
0.0052,0.0161
33.099407,37.646519
0.06,0.05
1.192096,6.350309
27.200001,21.92
0.02,0.03
31.480101,17.15914
1.42,4
0.43,0.38
0.01,0.01
12.3,7.35
1.02,1.13
20.721397,15.302106
1.7,1.71
36.84861,34.499245
35.764774,36.00423
46.5,27.25
12.57,18.5
45.394054,43.202019
48.50259,39.204689
106.963142,74.517799
20.068588,23.114212
20.799999,37.489197
21.110001,18.549999
6.641703,12.184629
0.28,0.26
0.74,0.91
82.953804,64.16066
0.39,0.49
2.08,8.100163
39.093487,43.115604
0.0017,0.0039
375.744202,262.24292
15.58,14.92
22.760508,28.726946
19.097723,20.75658
6.29,7.72
7.08,3.73
31.888466,26.046494
93.883026,74.968987
78.108665,63.446705
42.822937,31.683256
6.66,3.21
64.080704,39.383202
0.98,0.8
252.881012,167.001358
72.264587,59.557186
5.5,10.84
0.0032,0.0049
98.497162,79.990364
82.42675,55.212414
54.201694,48.819599
3.09,3.36
0.0042,0.04
7.88,12.523922
13.352551,9.27431
0.02,0.36
1.17,16
0.2,1.35
15.212964,13.623055
0.93,3.128541
0.16,0.3
1.464828,6.755473
16.389999,12.88
8.23,10.92
16.450354,15.014304
2.28,5.78
16.52,28.540001
41.47443,41.079357
0.09,1
12.878243,25.619995
2.219998,2.099998
40.400002,72.019997
56.720234,62.237621
20.506071,21.954611
16.547131,22.523336
3.32863,10.982099
18.836229,14.045105
9.389836,14.513928
13.538894,21.970961
0.18,0.18
16.123806,17.387098
12.99,27.540001
24.840599,31.135607
0.08,0.08
0.41,0.23
0.7,1.25
0.03,0.07
4.9,8.65
0.0012,0.005
0.03,0.01667
0.05,0.45
0.07,0.2
0.02,0.011
15.281008,13.464458
0.19,0.13
0.02,0.1
0.05,0.08
0.2,0.13
6.25,9.375
0.07,0.035
0.23,0.23
0.13417,10.19999
0.75,1.5
0.45,0.52
12.88,8.954157
0.56,64
66.638016,59.789917
0.03,0.07
0.006,0.039
0.09,0.02
0.30315,0.0033
1e-04,6e-04
79.774948,49.592327
0.05,0.105
0.01,0.02
12.95,21.09
2,0.4
0.09,0.53
53.619999,29.540001
0.75,1.01
0.0022,0.055
3320.23999,2680
5,2
17,15.03
0.07,4.27
0.05,0.13
0.36,0.45
1.5,0.15
0.04,0.084
11.164981,11.619951
7.789523,6.87503
0.73,1.4
0.37,0.62
3.18,5.29
0.28,0.35
11.040714,14.773207
10.438663,15.32639
0.2,0.24
15.18,12.87
6.706459,18.286207
4.677636,8.671416
5.58,3.63
0.2,0.2
0.11,0.34
1.33,7.28
18.644178,52.866676
0.07,0.15
0.003,0.0026
0.042,0.2
0.0012,0.01
5.47,21.530001
0.064983,0.128342
7.452328,5.134061
1.694,4.032077
14.100701,25.886269
0.15,0.65
116.870644,172.143417
108.160004,96.510002
0.45,0.69
14.628725,22.279243
23.582029,57.398544
1.983889,6.517017
17.726419,49.165722
9.665609,15.067597
0.2,3
7.997717,25.925657
1e-04,0.06
0.01,0.14
198.275864,818.965515
0.5,2
56.187439,56.245354
0.22,0.36
3.348156,6.527445
0.0097,0.005
0.0073,0.035
0.002,1e-04
0.11,0.15
0.008,0.25
11.195959,14.582508
20,95
1e-04,0.05
15.937204,18.603079
0.1,0.7
1.446259,4.625905
0.759,9.624827
5.04,13.452848
4.505939,9.164354
3.31,6.76
1.24,14.2
0.0041,0.0102
0.04,0.359996
0.6,0.7
1.85,3.3
0.0025,0.002
3.45,20.799999
17.884018,34.352779
0.66,4.7
0.07,0.09
1.76,7.108842
2e-04,7e-04
8.04,40.960991
9.652062,20.441578
0.00272,0.018
0.09,0.14
0.25,0.15
0.08,0.04
3.03,8.9
14.23,40.608688
2.689988,8.353273
15.2,46.049999
8.533597,20.761486
0.01,0.27
3.57,14.486773
19.33,50.470001
1e-04,0.005
1.8,3.15
0.08,0.5
0.21,0.67
55.202179,44.851776
5.21,11.64
0.4,1.69
36.101559,61.464447
4.539354,15.092032
5.572488,10.400915
27.274921,78.538162
0.01,0.04
119.292534,592.211182
113.452469,143.70668
0.01,0.03
12.789655,13.634241
0.196471,0.633931
0.11,0.42
4.63,23.819761
0.7,2.49
0.0025,0.0025
68.940002,102.010002
1e-04,8e-04
0.76,1.2
29.299999,32.669998
164.27063,121.181328
1e-04,1e-04
12.99492,14.183115
27.733307,30.440413
0.225,0.08
31.48,35.769066
6.76,4.71
2.06,3.32
25.309427,22.215353
249.059998,169
118.379997,120.790001
0.05,0.12
3.39,5.24
27.952997,21.223469
20.200001,19.23
100.113144,76.134743
0.04,0.02
43.000568,46.718704
6.26,6.496956
1.01,3.01
16.26554,0.0186
57.419998,51.299999
17.234495,20.185539
74.286011,52.863319
50.349998,50.240002
21.148754,12.190781
14.204447,6.202084
9.2,15.26
15.079987,10.536299
45.59,16.73
101.75193,66.696449
68.776535,32.231785
29.99,29.24
27.16,15.53
1e-04,1e-04
11.502153,11.402518
12.65,7.45
20.85648,14.469598
0.03,0.07
8.88,13.03
62.759834,43.044712
31.889999,9.23
3.4,2.15
0.13,0.17
1.66,2
0.02,0.01
34.800999,29.260424
12.21,12.44
62.268749,34.358612
18.345493,15.682958
1.41,2.979117
47.049999,46.130001
0.13,0.34
24.032833,20.130568
0.12,0.34
28.513489,10.667157
0.86,1.28
99.660004,71.610001
7.75,12.16
115.32,77.989998
4.63,28.9
105.420494,85.510323
6.18,14.088519
1.4207,1.37171
1.03,1.28
21.752113,24.532579
8.17,12
87.742287,90.009872
0.3,0.25
66.924942,45.844589
0.06,0.04
205.070007,211.839996
33.080425,34.178555
0.00011,0.0035
0.6,0.3
1.91,0.6
153.319565,61.037827
70.314301,112.345215
13.639057,7.90014
0.78,0.86
74.546738,41.099857
1.5,0.54
15.583778,20.870478
20.152065,27.557241
0.0239,26
0.325,0.75
3.68,4.74
0.21,2
26.42,16.01
89.612953,72.690422
6.5,2.88
5.3,5.97
0.475,8.13
7.92,14.96
15.24,62.490002
0.035,0.36
37.785393,34.544991
0.04,0.03
48.228664,32.040867
1.21,0.48
126.800728,53.46434
103.288406,112.32209
1e-04,0.0033
15.873959,4.957697
0.028,0.28
1.91,5.3
6.91,5.24
56.814228,39.712929
30.48,29.264513
54,46
11.846656,15.055917
33.656929,37.722603
26.57127,24.041487
45.544422,31.097836
2.76,1.86
16.392399,14.706903
23.16206,13.985571
0.0015,0.0022
1.01,1.76
19.019958,14.714782
16.945065,13.275665
31.24,19.82
2.62,2.32
51.0886,29.419792
102.26078,89.931648
75.504509,71.988213
40.147518,20.877546
19.790564,10.494672
42.487087,28.235647
107.488014,88.06514
4,0.7
2.506543,2.582068
23.862093,23.685043
44.434971,54.119644
1e-04,40
0.21,0.4
41.49601,29.08296
22.365,22.704947
11.437124,10.856524
3.967704,4.606785
87.285812,85.871651
29.775621,26.512009
16.153818,18.252716
5,4.8
110.399551,65.521545
0.33,0.2
0.06,0.07
1.26,0.76125
19.879999,13.96
0.32,0.21
70.574814,71.499184
57.34409,23.442057
0.12,0.8
39.161743,27.653997
0.3,1.1
0.007,0.015
0.69,0.25
55.809982,35.879246
13.3,13.2
18.699142,21.074862
0.04,0.03
1.39,1.43
1.105436,1.415362
1.69,26
5,8.33
0.06,0.17
34.57629,41.956264
0.8,0.84
0.37,0.84
0.9,0.92
2.6,1.35
3.98,9.46
0.05,0.04
50.999367,20.839605
0.03,0.01
12.26,6.46
10.934851,5.378984
7e-04,0.0113
4.99,7.06
0.13,0.1
16.617186,16.392965
88.837883,66.378479
14.41,14.17
1e-04,2e-04
21.946329,13.240036
0.265,0.165
24.24,22.549999
0.0011,7e-04
18.786272,11.587532
43.528748,24.769417
65.279999,42.700001
30.061518,16.235245
7.489992,15.272782
2.25,14
66.93911,61.773464
29.726494,22.185253
11.68,9.48
0.02,0.03
8.200758,2.376014
46.139999,19.120001
4.31,2.47
0.12,0.29
0.18,0.19
66.279999,34.869999
28.455723,12.817833
28.968229,24.536606
30.110437,21.094404
47.330929,35.635353
23.403849,13.447814
27.185328,20.481424
42.883244,26.084782
13.991986,11.74279
34.377548,22.932114
196.970001,117.489998
51.583675,52.52092
2.14,2.07
2.14,4.2
0.14,0.06
21.984629,13.435737
24.35,24.700001
1.779941,2.185337
73.019997,38.509998
16.835835,13.30713
85.139999,40.18
14.34656,13.416595
108.49398,76.003265
18.540573,22.016493
8.74,8.78
30.089228,19.716463
0.465,0.34
41.878048,28.172592
7.6,6.59
14.576154,14.524107
2e-04,0.0125
50.871422,39.713829
66.29084,55.925472
65.430725,43.365475
41.416237,36.878242
29.6,23.01
49.57,43.459999
2.81,5.039798
1.06,1.22
13.838379,8.09857
27.542318,47.141048
0.37,0.45
41.311447,41.956871
14.089422,13.053779
33.143734,28.709461
20.85,28.389999
64.270912,48.26495
50.679272,27.183859
51.674538,45.464417
38.094131,33.911793
48.222416,70.786095
21.52,20.629999
4e-04,0.007
38.360416,19.682579
11.761523,7.866315
8.436008,5.337512
56.060001,47.66
50.028664,30.501347
38.040627,28.955687
13.044955,10.388767
5.24,7.39
0.0016,0.23
21.125441,20.144384
10.736497,6.423145
56.593887,34.48925
1.75,1.676866
17.496382,23.97868
10.09,12.61
33.78199,51.093616
0.89,0.18
4.81815,1.269193
1,2.4
5.089223,18.514141
2.54,3.49
61.413307,54.095974
29.721375,15.598277
0.14,0.18
3.34,2
88.059998,70.933128
0.09,0.36
0.0072,0.0041
57.57,60.446182
0.08,0.04
25.043354,24.804256
102.656944,81.107063
12.68036,14.587876
5.949994,16.869984
16.800846,27.514858
26.575623,1.539655
33.34,22.379999
0.41,135.01286
1.25,0.45
97.229202,58.195866
1.7,3.24
78.712318,63.031334
1.4,8.386827
68.335625,70.779861
38.896915,34.026646
39.09008,34.609497
17.690535,24.159044
0.003,0.009
4.8,4.2
0.03,2.9
2e-04,0.0045
1.64,0.8
28.931448,29.570995
0.488979,0.616332
46.65892,39.679493
0.09,0.5
4.65,6.14
40.710606,31.164164
22.860001,13.72
22.433592,19.137774
0.8,0.48
1e-04,3e-04
54.687641,44.631111
3.901115,3.293627
84.491882,58.896168
8.65,9.02
112.031525,73.667976
47.348804,17.995667
64.521683,55.669704
77.500046,63.410812
76.291763,70.662735
17.07,8.95
0.75,0.56
29.48,29.469999
32,29.77
33.127499,25.241421
115.259216,99.136299
79.370003,65.029999
10.318552,13.200644
0.0027,0.045
27.18,29.49
49.07616,35.203339
3.495767,2.521329
0.08,0.43
0.24,0.235
1e-04,0.0013
0.83,0.73
27.613676,40.649254
17.1,11.75
26.275547,51.963661
54.619267,38.667618
54.060417,55.957745
6.787942,8.05738
126.82431,103.720123
53.485043,47.627907
20.085958,21.386583
53.91811,77.475716
21.641024,6.203681
0.04,0.12
99.365166,64.255028
5.78,4.23
38.052601,30.613655
21.85,9.36
3.68,5
1.552141,1.895911
0.32,0.41
13.589381,16.803217
0.065,0.36
0.0045,0.1
0.035,0.21
29.495251,19.577719
13.969153,20.878092
0.03,0.07
8.813231,6.825573
17.113997,6.956866
24.724119,24.290815
15.28,6.31
68.789436,49.961018
0.59,1.14
97.082962,71.366913
1.75,4.76
60.609077,27.249245
7.510964,6.155003
16.290001,16.5
3.96,3.02
69.330002,22.905001
40.874004,22.528631
31.057285,21.45503
29.640215,14.253592
0.32,0.45
2.43,1.85
18.959999,23.84
64.010002,70.839996
43.459999,74.089996
82.77784,59.518543
24.76,18.32
118.773224,128.197632
108.434479,157.607681
0.4,0.52
16.370001,5.62
16.652153,5.523329
0.11,0.3
47.764999,18.16
108.228317,95.44622
70.429916,43.959465
8.53,4.8
0.0029,0.01
32.866051,21.694664
28.825819,47.206558
14.73,13.46
64.389999,58.73
69.607246,30.53746
1.35,1.77
61.580002,116.139999
13.89,32.82
55.1409,30.357607
17.530096,14.50512
46.913334,10.243333
40.860001,36
0.0013,0.6076
7.74,7.858022
10.82,19.639999
26.112186,22.86973
26.541681,27.245007
23.08,28.299999
46.91544,43.018829
72.787125,41.92741
9.53,5.19
22.238817,34.892216
59.54443,72.004143
17.84,34.27
41.285057,42.945168
56.234856,48.218292
4.281382,5.386679
12.23,10.42
57.137375,53.665581
72.553955,50.07859
17.529867,12.987502
21.795111,25.736052
2.92,1.77
25.5,26.85
45.793663,40.107769
21.040001,18.65
32.74807,27.755514
0.12,0.17
186.440002,174.320007
25.269276,15.45879
38.490002,315
13.91,12.48
109.320534,80.337891
7.995218,14.050111
0.354545,1.128911
9.89529,5.301496
294.867798,241.837067
9.808065,8.385775
44.684525,32.147732
19.727634,17.526917
29.869978,28.349297
6.320673,6.09306
29.226288,20.393555
8.593712,3.935513
28.414305,26.964701
190.464569,101.625702
33.603462,35.598717
40.630001,42.869999
0.02,0.07
51.100952,41.780102
29.94002,24.53915
11.941502,10.249699
32.085484,52.278336
5.309171,5.704937
39.591579,43.794289
31.342228,30.297569
0.025,0.15
3.338228,2.729512
1.25,0.45
7.6,8.08926
21.355787,15.767659
18.119825,14.28849
24.504662,8.230451
34.803696,39.904182
0.92887,0.437227
32.858898,27.740955
14.45726,7.741113
18.07151,15.586854
46.064781,30.411827
43.070583,30.784645
8.86432,12.566665
0.22,4.19958
0.51,0.84
6.112763,8.431072
20.09,12.2
68.037666,51.327694
50.777481,44.676579
10.028476,8.516573
21.674696,24.505503
6.577468,7.423053
9.526791,5.660006
0.0085,0.003
3.83,2.98
0.01,0.01
17.5,14.54
50.079868,28.767673
175.25,96
0.01,0.05
0.02,0.09
2.140572,2.413335
69.929573,62.835499
0.3,0.14
69.231735,63.042381
39.099926,28.18454
32.225449,18.077986
19.029301,20.066168
11.008751,5.397864
2.016047,2.911273
112.685371,168.144867
43.026314,28.705904
35.260639,40.664688
0.12,0.08
52.699219,42.304745
18.019644,10.5852
0.2,0.43
0.07,0.26
0.2,6.4
0.04,0.07
4.56,10.5
0.03,0.09
5.257466,5.801148
31.706989,27.627754
0.09,0.12
0.045,0.365
19.353762,22.405273
12.981287,10.253544
0.32,2.249998
0.19,0.24
9.612666,7.324009
25.167761,29.319233
74.974419,68.616051
0.51,0.45
5e-04,0.0189
3.99,3.69
39.509998,24.51
75.970276,60.973053
42.667297,45.975281
5.73,5.84
203.809998,107.550003
3,3
52.59227,44.710392
2e-04,1.1
18.69309,12.177327
96.828743,56.963039
6.32,16.98
2e-04,1.26
22.915895,31.434326
40.928127,54.812157
0.0025,0.035
17.690001,22.959999
0.0088,0.0344
3.749989,1.313486
91.473091,59.296734
0.03,0.11
8.74,20.26
37.132698,36.655834
11.39,13.17
12.38,16.030296
67.760002,68.18
16.200001,20.870001
24.381624,26.035551
16.5,27.48
2.45,5.34
8.48,8.420772
17.686268,15.854342
45.365391,26.72637
17.539461,21.231304
1.25,1.48
70.783546,42.655846
4.020204,1.809092
37.580002,85.669998
0.01,0.05
17.208986,18.775272
23.5,12.5
62.14159,43.561153
5.06,3.65
0.02,0.239
14.401358,19.820597
0.02,1.9
0.15,0.065
0.004,0.03
2.5,3.05
224.74913,173.058136
0.0151,0.0081
6.25,1.2
1e-04,0.006
4.013303,5.720399
0.22,0.58
0.0045,0.007
25.571566,22.510202
5.213511,13.614952
0.1,0.1
11.181641,17.97072
12.32323,17.06064
50.042049,28.337494
10.326897,17.852119
0.51,1.01
0.55,0.75
0.03,0.51
0.01,1
30.467213,41.26049
14.596214,12.546979
5.6,7.3
0.0011,0.005
0.28,0.8
6e-04,0.0012
14.6,11.2
0.1,2.15
0.99013,3.014246
0.38,0.69
2e-04,0.0014
2,0.55
0.07,0.35
0.0018,0.205
0.2,0.01
23.942068,21.190876
5.799802,5.748783
15.464222,14.83021
24.930445,25.391579
39.536106,27.474514
36.823936,44.001419
4.571485,4.203802
20.608816,23.442923
8.601956,8.174204
5.321828,9.027186
58.332752,68.331215
44.15168,17.611357
3.745272,4.519623
32.925629,49.569359
16.169655,4.75808
29.5,39.390789
4.01,6.39
35,23.51
19.101746,6.712682
7.493626,11.879876
56.623417,28.398026
6.940933,9.665596
29.91,31.610001
4.08,4.04
28.638552,30.296778
33.57,35.799999
8.2,8.85
0.07,0.028
41.911469,37.544514
31.589947,29.8771
7.63,4.91
30.030001,32.939999
6.187838,7.042258
14.94,27.67
78.905724,66.455887
52.285084,38.444221
8.194792,4.600878
6.117004,5.859316
88.953514,60.588249
5.29,3.24
26.290001,14.04
0.005,0.05
20.946953,25.388704
10.7,185.561722
7.966751,6.87873
4.206303,5.251299
1.310779,2.179783
39.501247,16.12781
26.459999,19.219999
0.01,0.0285
6.582047,5.463864
21.083546,24.010077
38.735222,33.945309
89.690506,49.363625
33.670319,24.595135
0.0149,0.0021
6.27,6.91
8,44
32.727325,23.883177
30.0984,20.327875
185.653275,145.905609
0.04,0.01
2300,864.408508
32.436848,40.364689
16.171118,16.635077
3.33,3.1
19.399618,16.355986
41.860001,32.509998
51.991768,40.039265
1.41,1.65
46.599998,40.02
0.04,0.011
24.060478,19.356316
3.585306,3.824077
16.578819,11.498363
6.29,7.53
53.285416,36.116074
0.0038,0.07
5.18,11.8
32.326698,26.505602
12.239278,13.767641
19.661335,20.623615
45.068237,40.559967
49.394676,39.833511
20.558043,15.711595
15.607042,14.948727
48.402405,42.31884
30.397728,27.476036
41.905506,35.785561
48.269295,37.266266
77.775688,68.477852
41.8409,30.786425
89.397179,61.772335
5.876249,7.584155
57.768951,44.537384
15.25,12.1
18.232782,19.188248
16.050865,13.667727
51.695972,55.493076
68.061668,58.393913
56.866962,50.99744
20.92,14
91.048546,71.120491
69.078514,66.677063
23.566311,27.130167
0.05,0.41
53.116318,47.856812
42.885727,38.53709
16.813654,14.376295
108.20562,111.543068
16.661127,13.425465
59.760624,43.078747
27.912067,15.707658
13.67,15.05
7.539371,5.869422
18.764353,12.204383
8.540789,4.94082
61.818016,46.198277
45.619171,38.281479
14.04,12.32
6.64,5.83
40.712391,35.325844
32.93,16.4
8.291878,15.814234
10.01,7.1
0.17,1.48
30.545282,23.396692
53.22086,54.797485
70.252182,57.594196
42.801254,22.550024
20.129999,13.3
19.605089,14.452644
13.78516,9.575603
39.405643,30.104258
15.170831,13.389928
43.096733,47.827435
88.913223,67.392761
37.914383,37.924805
49.995277,39.741108
12.53,13.05
15.338534,11.345937
9.041362,6.777978
51.744186,37.750683
24.91745,17.804379
4.796929,5.245608
13.939414,14.780964
10.674623,8.108592
7.02,7.21
16.174269,15.004684
2.26,1.12
2.37,1.22
11.416682,9.617317
18.990183,15.073836
0.55757,0.370657
0.03,0.49
10.462718,11.013625
20.65,15.66
26.686579,29.983709
17.65,9.5
105.949997,25.040001
11.726918,18.305099
10.916874,10.054866
16.719999,49.700001
7.44,50.439999
17.17,17.07
4.06,7.12
3.27,6.72
24.33,14.53
16.440001,36.689999
10.397128,8.698092
469.790009,387.089996
39.939999,29.593174
67.032898,46.809849
58.761177,44.452507
95.662003,95.652496
43.433388,28.571911
28.268501,16.754545
68.279999,53.310001
50.1213,32.306
45.067017,33.666786
0.03,0.07
54.288052,39.806805
21.98148,20.859457
202531,167050
11.63,13.68
101.585876,84.113602
50.04039,40.675903
32.664661,28.403942
20.859629,18.501577
685.950806,582.396118
14.368358,10.672668
22.051907,16.874516
61.940861,46.419853
146.110001,134.770004
171.536041,128.320068
21.699871,9.654541
37.533882,19.138414
26.84,24.530001
11.49,8.43
38.363728,31.912983
31.96133,23.911131
40.770702,38.204765
88.274956,56.140072
34.378731,31.267988
8.165036,4.701712
5.16,2.83
6.81,2.97
36.214729,43.647602
13.60019,11.547377
823.75,510.700012
7.02,11.83
47.897007,37.490566
10.56,7.22
27.189312,23.830988
12.809165,6.920535
14.912685,12.261975
27.234423,25.346052
29.108656,22.286102
17.962954,13.516362
100.572426,84.200462
49.854103,33.091843
50.148315,43.497478
29.812662,21.623972
21.419369,17.581141
37.320652,29.099726
40.658379,29.281994
30.70779,27.49202
57.143486,45.269535
76.74646,49.355236
45.069695,28.029385
75.900764,54.622601
96.735352,74.146164
9.6,12.01
32.451397,26.568991
12.978029,7.462288
23.699659,6.567037
42.708618,31.369614
53.201355,38.789997
3,1.5
718.405945,557.243347
74.960365,56.32262
28.261665,20.711117
0.3,0.8
0.895,5.15
0.06,0.196
26.757904,22.690615
20.334932,10.079146
2.41,1.15
6.95,4.22
16.200001,12.66
14.34,11.34922
32.02,21.870001
11.2,13.64333
43.77449,20.138346
177.039993,148.509995
16.490673,14.515958
21.24173,17.660332
31.110001,25.878565
31.144737,29.99242
34.031441,17.973047
42.25,37.5
4.29,4.872619
148.192795,80.997589
59.93,25
23.229311,17.330065
2.000996,2.074293
33.549999,29.299999
0.52,2.94
142.77356,107.003326
7.75,5.51
1.8,0.57
0.035,0.24
0.06,0.75
40.168156,42.191517
0.0022,0.055
10.01,0.17
35,17
23.629999,29.709999
29,19.76
0.260369,0.205643
11.11,9.316749
0.06,0.14
33.604694,35.400917
30.483795,21.693844
19.805464,16.536362
1.88,7.58
54.798729,35.903133
8.25,11.36
12.93,19.959999
2.828444,3.369843
12.15,2.54569
8.55,4.46
15.08,7.854968
5.35,4.27
14.416056,17.315722
45.644199,43.169018
0.2,0.3
1.6,1.03
50,27
0.00055,2.9
2.45,0.75
16.370001,12.82
12.13,8.836092
1.5,3
0.74,0.27
118.524536,85.380264
125.589996,102.199997
17.450001,19.309999
0.035,0.08
2.644634,4.769738
0.38,0.6
19.839725,11.618724
22.557476,19.253269
27.008209,18.781265
24.35,17.25
5.627965,5.030136
9.92,7.387864
10.809887,7.991517
34.755424,27.361069
43.390903,32.394363
5.02,5.2
5.75,4.95
11.389704,9.46894
20.479527,12.605664
28.843843,23.25948
6.9,6.15
34.815811,45.329571
26.36322,21.937387
14.751966,11.648551
12.7,10.41
17.25,16.5
12.359049,9.798288
18.993116,16.434727
18.089899,14.938938
8.482995,6.309245
8.45,5.625863
45.905468,36.673817
2.4,2.21
10.5,8
8.75,6.5
10.53,8.49
5,3.5
25.51338,17.824471
41.91,25.48
22.595539,21.457239
20.638638,16.326601
18.798697,13.34378
23.851986,16.696056
16.654118,13.255028
235.762024,198.985153
17.207792,13.708062
8.372304,5.824
4.5,1.65
8.1,8.55
11.528769,11.199055
15.622527,11.11459
0.11,0.11
24.059158,17.584145
14.25,8.49
0.55,1.01
15.401084,17.177681
17.476595,17.440756
0.35,1
30.706682,32.912231
9.25,4
15.378056,12.674543
15.428561,12.348922
8.6,15.4
0.0028,0.002
0.0054,0.003
40.57793,41.120232
18.084457,12.464595
17.253677,12.277143
20.899902,19.332003
24.80043,20.40486
15.56,10.3
7.75,6.62
4.85,4.75
9.585703,8.152542
133.490005,87.720001
32.042347,19.456476
10.910875,8.759058
25.094624,20.321711
11.302771,8.570765
11.618157,8.395979
29.862257,21.363262
7.34,15.81
16.32629,12.048698
20.093523,17.880997
6.3,4.6
17.813354,12.896619
22.887024,19.707031
35.83604,24.626444
19.232458,14.16476
18.799999,25.92
17.951614,11.51067
29.649519,26.144381
27.328403,19.434824
1.83,1.53
17.936602,14.937821
8.5,5.1
7,7.55
30.820997,24.663538
21.423191,14.845237
8.978261,7.075004
15.961062,11.264539
41.667496,34.985943
27.867836,18.905096
22.36418,17.616489
33.923756,29.660219
13.759651,8.882904
32.813274,32.314613
23.32023,17.017719
7,5.3
25.470009,19.215897
8.142871,5.861833
13.32605,5.742427
19.232805,16.810694
18.578102,12.960029
21.987932,15.40595
6.9,3.75
6.287257,4.252524
